"subjID","gain","loss","cert","gamble"
"2a531595d6ab08c8","11.0","-4.0","0.0","0.0"
"2a531595d6ab08c8","13.0","-10.0","0.0","0.0"
"2a531595d6ab08c8","16.0","-8.0","0.0","0.0"
"2a531595d6ab08c8","18.0","-5.0","0.0","1.0"
"2a531595d6ab08c8","11.0","-6.0","0.0","0.0"
"2a531595d6ab08c8","18.0","-8.0","0.0","1.0"
"2a531595d6ab08c8","11.0","-4.0","0.0","1.0"
"2a531595d6ab08c8","12.0","0.0","7.0","0.0"
"2a531595d6ab08c8","10.0","-4.0","0.0","1.0"
"2a531595d6ab08c8","14.0","0.0","5.0","1.0"
"2a531595d6ab08c8","14.0","0.0","6.0","1.0"
"2a531595d6ab08c8","18.0","-10.0","0.0","0.0"
"2a531595d6ab08c8","12.0","-10.0","0.0","0.0"
"2a531595d6ab08c8","12.0","0.0","6.0","0.0"
"2a531595d6ab08c8","16.0","0.0","5.0","0.0"
"2a531595d6ab08c8","10.0","-2.0","0.0","1.0"
"2a531595d6ab08c8","18.0","0.0","6.0","1.0"
"2a531595d6ab08c8","10.0","-8.0","0.0","0.0"
"2a531595d6ab08c8","14.0","0.0","7.0","1.0"
"2a531595d6ab08c8","16.0","0.0","3.0","1.0"
"2a531595d6ab08c8","14.0","-10.0","0.0","0.0"
"2a531595d6ab08c8","11.0","-2.0","0.0","1.0"
"2a531595d6ab08c8","14.0","-5.0","0.0","1.0"
"2a531595d6ab08c8","12.0","-2.0","0.0","1.0"
"2a531595d6ab08c8","18.0","0.0","5.0","1.0"
"2a531595d6ab08c8","14.0","-4.0","0.0","0.0"
"2a531595d6ab08c8","14.0","-4.0","0.0","1.0"
"2a531595d6ab08c8","12.0","-4.0","0.0","1.0"
"2a531595d6ab08c8","12.0","-3.0","0.0","1.0"
"2a531595d6ab08c8","10.0","0.0","4.0","0.0"
"2a531595d6ab08c8","16.0","-3.0","0.0","1.0"
"2a531595d6ab08c8","14.0","-6.0","0.0","0.0"
"2a531595d6ab08c8","11.0","-2.0","0.0","1.0"
"2a531595d6ab08c8","10.0","-6.0","0.0","0.0"
"2a531595d6ab08c8","18.0","0.0","5.0","1.0"
"2a531595d6ab08c8","10.0","-6.0","0.0","0.0"
"2a531595d6ab08c8","11.0","-5.0","0.0","0.0"
"2a531595d6ab08c8","18.0","0.0","4.0","1.0"
"2a531595d6ab08c8","16.0","-4.0","0.0","1.0"
"2a531595d6ab08c8","14.0","-6.0","0.0","0.0"
"2a531595d6ab08c8","13.0","-10.0","0.0","0.0"
"2a531595d6ab08c8","11.0","-10.0","0.0","0.0"
"2a531595d6ab08c8","11.0","-8.0","0.0","0.0"
"2a531595d6ab08c8","16.0","-6.0","0.0","1.0"
"2a531595d6ab08c8","13.0","-8.0","0.0","0.0"
"2a531595d6ab08c8","16.0","-8.0","0.0","1.0"
"2a531595d6ab08c8","14.0","-2.0","0.0","1.0"
"2a531595d6ab08c8","10.0","0.0","7.0","0.0"
"2a531595d6ab08c8","10.0","-10.0","0.0","0.0"
"2a531595d6ab08c8","18.0","0.0","3.0","1.0"
"2a531595d6ab08c8","10.0","-3.0","0.0","0.0"
"2a531595d6ab08c8","16.0","-3.0","0.0","1.0"
"2a531595d6ab08c8","13.0","-2.0","0.0","1.0"
"2a531595d6ab08c8","13.0","-3.0","0.0","1.0"
"2a531595d6ab08c8","11.0","-8.0","0.0","0.0"
"2a531595d6ab08c8","16.0","-5.0","0.0","1.0"
"2a531595d6ab08c8","12.0","0.0","6.0","0.0"
"2a531595d6ab08c8","18.0","0.0","3.0","1.0"
"2a531595d6ab08c8","14.0","-2.0","0.0","1.0"
"2a531595d6ab08c8","10.0","-4.0","0.0","1.0"
"2a531595d6ab08c8","12.0","-8.0","0.0","0.0"
"2a531595d6ab08c8","16.0","0.0","4.0","1.0"
"2a531595d6ab08c8","18.0","0.0","4.0","1.0"
"2a531595d6ab08c8","14.0","-8.0","0.0","0.0"
"2a531595d6ab08c8","16.0","-5.0","0.0","1.0"
"2a531595d6ab08c8","10.0","0.0","5.0","0.0"
"2a531595d6ab08c8","14.0","0.0","5.0","1.0"
"2a531595d6ab08c8","12.0","0.0","5.0","1.0"
"2a531595d6ab08c8","14.0","-8.0","0.0","0.0"
"2a531595d6ab08c8","10.0","0.0","5.0","0.0"
"2a531595d6ab08c8","13.0","-5.0","0.0","1.0"
"2a531595d6ab08c8","18.0","-5.0","0.0","1.0"
"2a531595d6ab08c8","16.0","0.0","7.0","1.0"
"2a531595d6ab08c8","16.0","0.0","3.0","1.0"
"2a531595d6ab08c8","12.0","-10.0","0.0","0.0"
"2a531595d6ab08c8","12.0","-5.0","0.0","1.0"
"2a531595d6ab08c8","12.0","-6.0","0.0","0.0"
"2a531595d6ab08c8","10.0","0.0","7.0","1.0"
"2a531595d6ab08c8","12.0","0.0","5.0","1.0"
"2a531595d6ab08c8","18.0","0.0","6.0","0.0"
"2a531595d6ab08c8","16.0","0.0","4.0","1.0"
"2a531595d6ab08c8","16.0","-2.0","0.0","1.0"
"2a531595d6ab08c8","18.0","0.0","7.0","1.0"
"2a531595d6ab08c8","18.0","-2.0","0.0","1.0"
"2a531595d6ab08c8","13.0","-4.0","0.0","1.0"
"2a531595d6ab08c8","16.0","0.0","6.0","1.0"
"2a531595d6ab08c8","12.0","-4.0","0.0","1.0"
"2a531595d6ab08c8","16.0","-4.0","0.0","1.0"
"2a531595d6ab08c8","11.0","-5.0","0.0","1.0"
"2a531595d6ab08c8","11.0","-10.0","0.0","0.0"
"2a531595d6ab08c8","13.0","-8.0","0.0","1.0"
"2a531595d6ab08c8","16.0","-10.0","0.0","0.0"
"2a531595d6ab08c8","16.0","0.0","6.0","0.0"
"2a531595d6ab08c8","18.0","-8.0","0.0","0.0"
"2a531595d6ab08c8","14.0","-10.0","0.0","0.0"
"2a531595d6ab08c8","18.0","-10.0","0.0","0.0"
"2a531595d6ab08c8","10.0","-5.0","0.0","0.0"
"2a531595d6ab08c8","13.0","-3.0","0.0","1.0"
"2a531595d6ab08c8","14.0","0.0","3.0","1.0"
"2a531595d6ab08c8","10.0","0.0","3.0","0.0"
"2a531595d6ab08c8","18.0","-3.0","0.0","1.0"
"2a531595d6ab08c8","12.0","0.0","4.0","1.0"
"2a531595d6ab08c8","11.0","-6.0","0.0","0.0"
"2a531595d6ab08c8","14.0","0.0","3.0","1.0"
"2a531595d6ab08c8","13.0","-4.0","0.0","1.0"
"2a531595d6ab08c8","18.0","-4.0","0.0","1.0"
"2a531595d6ab08c8","18.0","-2.0","0.0","1.0"
"2a531595d6ab08c8","14.0","-3.0","0.0","1.0"
"2a531595d6ab08c8","10.0","-8.0","0.0","0.0"
"2a531595d6ab08c8","14.0","0.0","4.0","1.0"
"2a531595d6ab08c8","16.0","-10.0","0.0","0.0"
"2a531595d6ab08c8","10.0","0.0","6.0","0.0"
"2a531595d6ab08c8","18.0","-6.0","0.0","1.0"
"2a531595d6ab08c8","14.0","-3.0","0.0","0.0"
"2a531595d6ab08c8","18.0","-4.0","0.0","1.0"
"2a531595d6ab08c8","10.0","-3.0","0.0","1.0"
"2a531595d6ab08c8","12.0","-6.0","0.0","0.0"
"2a531595d6ab08c8","12.0","0.0","3.0","1.0"
"2a531595d6ab08c8","12.0","-5.0","0.0","0.0"
"2a531595d6ab08c8","13.0","-5.0","0.0","1.0"
"2a531595d6ab08c8","16.0","-6.0","0.0","1.0"
"2a531595d6ab08c8","18.0","-6.0","0.0","1.0"
"2a531595d6ab08c8","10.0","0.0","4.0","1.0"
"2a531595d6ab08c8","11.0","-3.0","0.0","1.0"
"2a531595d6ab08c8","12.0","-3.0","0.0","1.0"
"2a531595d6ab08c8","10.0","-10.0","0.0","0.0"
"2a531595d6ab08c8","14.0","0.0","6.0","1.0"
"2a531595d6ab08c8","10.0","-5.0","0.0","0.0"
"2a531595d6ab08c8","12.0","-8.0","0.0","0.0"
"2a531595d6ab08c8","10.0","0.0","6.0","0.0"
"2a531595d6ab08c8","16.0","0.0","5.0","0.0"
"5696a26f6b865ccb","9.0","-2.0","0.0","1.0"
"5696a26f6b865ccb","11.0","-5.0","0.0","1.0"
"5696a26f6b865ccb","12.0","-4.0","0.0","1.0"
"5696a26f6b865ccb","8.0","0.0","7.0","1.0"
"5696a26f6b865ccb","9.0","-3.0","0.0","1.0"
"5696a26f6b865ccb","11.0","-6.0","0.0","1.0"
"5696a26f6b865ccb","10.0","-4.0","0.0","1.0"
"5696a26f6b865ccb","6.0","0.0","3.0","1.0"
"5696a26f6b865ccb","9.0","-4.0","0.0","1.0"
"5696a26f6b865ccb","10.0","-10.0","0.0","0.0"
"5696a26f6b865ccb","10.0","-5.0","0.0","1.0"
"5696a26f6b865ccb","12.0","0.0","6.0","0.0"
"5696a26f6b865ccb","12.0","-8.0","0.0","1.0"
"5696a26f6b865ccb","15.0","-6.0","0.0","1.0"
"5696a26f6b865ccb","10.0","-6.0","0.0","0.0"
