"subjID","rt","win","trial_type","gain","loss","cert","gamble"
"0d894551bc966608","479.0","0.0","101","12.0","-2.0","0.0","1.0"
"0d894551bc966608","1399.0","0.0","101","9.0","-10.0","0.0","0.0"
"0d894551bc966608","775.0","1.0","101","15.0","-8.0","0.0","1.0"
"0d894551bc966608","689.0","1.0","101","10.0","-3.0","0.0","1.0"
"0d894551bc966608","554.0","1.0","102","6.0","0.0","6.0","1.0"
"0d894551bc966608","686.0","1.0","102","6.0","0.0","4.0","1.0"
"0d894551bc966608","525.0","0.0","101","17.0","-2.0","0.0","1.0"
"0d894551bc966608","663.0","1.0","101","17.0","-8.0","0.0","1.0"
"0d894551bc966608","535.0","0.0","101","15.0","-2.0","0.0","1.0"
"0d894551bc966608","529.0","0.0","101","13.0","-3.0","0.0","1.0"
"0d894551bc966608","588.0","1.0","101","13.0","-5.0","0.0","1.0"
"0d894551bc966608","1025.0","1.0","101","12.0","-6.0","0.0","1.0"
"0d894551bc966608","577.0","0.0","101","15.0","-3.0","0.0","1.0"
"0d894551bc966608","701.0","0.0","102","14.0","0.0","7.0","1.0"
"0d894551bc966608","724.0","1.0","101","13.0","-8.0","0.0","1.0"
"0d894551bc966608","822.0","1.0","102","10.0","0.0","3.0","1.0"
"0d894551bc966608","591.0","1.0","102","12.0","0.0","7.0","1.0"
"0d894551bc966608","626.0","0.0","102","10.0","0.0","6.0","1.0"
"0d894551bc966608","567.0","0.0","102","8.0","0.0","5.0","1.0"
"0d894551bc966608","775.0","0.0","101","12.0","-2.0","0.0","1.0"
"0d894551bc966608","640.0","1.0","101","11.0","-5.0","0.0","1.0"
"0d894551bc966608","651.0","0.0","101","10.0","-10.0","0.0","1.0"
"0d894551bc966608","569.0","1.0","101","11.0","-10.0","0.0","1.0"
"0d894551bc966608","585.0","0.0","101","13.0","-8.0","0.0","1.0"
"0d894551bc966608","705.0","1.0","102","10.0","0.0","4.0","1.0"
"0d894551bc966608","810.0","1.0","101","12.0","-6.0","0.0","1.0"
"0d894551bc966608","891.0","0.0","101","17.0","-8.0","0.0","1.0"
"0d894551bc966608","858.0","0.0","101","9.0","-5.0","0.0","1.0"
"0d894551bc966608","1519.0","0.0","102","8.0","0.0","7.0","0.0"
"0d894551bc966608","1384.0","1.0","101","12.0","-8.0","0.0","0.0"
"0d894551bc966608","748.0","0.0","102","14.0","0.0","7.0","1.0"
"0d894551bc966608","1934.0","1.0","101","12.0","-10.0","0.0","1.0"
"0d894551bc966608","1547.0","1.0","101","10.0","-8.0","0.0","0.0"
"0d894551bc966608","913.0","0.0","101","17.0","-5.0","0.0","1.0"
"0d894551bc966608","955.0","0.0","101","13.0","-5.0","0.0","1.0"
"0d894551bc966608","713.0","0.0","102","12.0","0.0","7.0","1.0"
"0d894551bc966608","1062.0","1.0","101","12.0","-8.0","0.0","0.0"
"0d894551bc966608","984.0","1.0","102","8.0","0.0","4.0","1.0"
"0d894551bc966608","1063.0","1.0","101","9.0","-4.0","0.0","1.0"
"0d894551bc966608","556.0","0.0","101","11.0","-6.0","0.0","1.0"
"0d894551bc966608","721.0","0.0","101","17.0","-4.0","0.0","1.0"
"0d894551bc966608","616.0","1.0","102","12.0","0.0","6.0","1.0"
"0d894551bc966608","690.0","1.0","102","10.0","0.0","5.0","1.0"
"0d894551bc966608","500.0","1.0","101","10.0","-5.0","0.0","1.0"
"0d894551bc966608","790.0","1.0","101","15.0","-3.0","0.0","1.0"
"0d894551bc966608","488.0","1.0","101","10.0","-2.0","0.0","1.0"
"0d894551bc966608","804.0","1.0","101","11.0","-2.0","0.0","1.0"
"0d894551bc966608","517.0","0.0","101","17.0","-3.0","0.0","1.0"
"0d894551bc966608","732.0","1.0","102","8.0","0.0","4.0","1.0"
"0d894551bc966608","604.0","1.0","101","11.0","-3.0","0.0","1.0"
"0d894551bc966608","1096.0","1.0","102","10.0","0.0","6.0","1.0"
"0d894551bc966608","553.0","1.0","101","11.0","-8.0","0.0","1.0"
"0d894551bc966608","689.0","1.0","102","12.0","0.0","3.0","1.0"
"0d894551bc966608","619.0","1.0","101","12.0","-5.0","0.0","1.0"
"0d894551bc966608","484.0","0.0","101","9.0","-3.0","0.0","1.0"
"0d894551bc966608","499.0","1.0","101","10.0","-4.0","0.0","1.0"
"0d894551bc966608","439.0","1.0","101","17.0","-4.0","0.0","1.0"
"0d894551bc966608","530.0","0.0","101","10.0","-5.0","0.0","1.0"
"0d894551bc966608","488.0","0.0","101","17.0","-2.0","0.0","1.0"
"0d894551bc966608","686.0","1.0","101","13.0","-4.0","0.0","1.0"
"0d894551bc966608","3082.0","0.0","101","15.0","-6.0","0.0","1.0"
"e03130e76a547e00","2416.0","1.0","101","13.0","-5.0","0.0","1.0"
"e03130e76a547e00","1557.0","1.0","102","8.0","0.0","3.0","1.0"
"e03130e76a547e00","1686.0","0.0","101","13.0","-6.0","0.0","1.0"
"e03130e76a547e00","1501.0","0.0","101","13.0","-10.0","0.0","0.0"
"e03130e76a547e00","1486.0","1.0","101","13.0","-10.0","0.0","0.0"
"e03130e76a547e00","868.0","1.0","102","14.0","0.0","4.0","1.0"
"e03130e76a547e00","1262.0","0.0","101","17.0","-4.0","0.0","1.0"
"e03130e76a547e00","1516.0","1.0","101","12.0","-6.0","0.0","0.0"
"e03130e76a547e00","1548.0","0.0","101","12.0","-8.0","0.0","1.0"
"e03130e76a547e00","1213.0","0.0","101","13.0","-3.0","0.0","1.0"
"e03130e76a547e00","1117.0","0.0","102","6.0","0.0","3.0","1.0"
"e03130e76a547e00","814.0","0.0","101","17.0","-10.0","0.0","1.0"
"e03130e76a547e00","764.0","0.0","101","13.0","-8.0","0.0","1.0"
"e03130e76a547e00","636.0","1.0","101","10.0","-8.0","0.0","1.0"
"e03130e76a547e00","797.0","0.0","101","10.0","-2.0","0.0","1.0"
"e03130e76a547e00","661.0","1.0","101","12.0","-4.0","0.0","1.0"
"e03130e76a547e00","1523.0","1.0","101","11.0","-5.0","0.0","1.0"
"e03130e76a547e00","1758.0","1.0","102","8.0","0.0","6.0","1.0"
"e03130e76a547e00","1444.0","1.0","101","9.0","-4.0","0.0","1.0"
"e03130e76a547e00","1622.0","0.0","101","9.0","-6.0","0.0","1.0"
"e03130e76a547e00","876.0","0.0","102","8.0","0.0","7.0","0.0"
"e03130e76a547e00","1402.0","1.0","102","10.0","0.0","4.0","1.0"
"e03130e76a547e00","1240.0","1.0","101","10.0","-6.0","0.0","1.0"
"e03130e76a547e00","1189.0","0.0","102","14.0","0.0","6.0","1.0"
"e03130e76a547e00","1949.0","0.0","101","9.0","-8.0","0.0","0.0"
"e03130e76a547e00","1077.0","1.0","101","13.0","-2.0","0.0","1.0"
"e03130e76a547e00","892.0","0.0","101","10.0","-3.0","0.0","1.0"
"e03130e76a547e00","773.0","1.0","101","13.0","-4.0","0.0","1.0"
"e03130e76a547e00","1581.0","1.0","101","10.0","-8.0","0.0","0.0"
"e03130e76a547e00","1068.0","0.0","101","10.0","-3.0","0.0","1.0"
"e03130e76a547e00","1149.0","0.0","101","9.0","-5.0","0.0","1.0"
"e03130e76a547e00","1173.0","0.0","101","10.0","-10.0","0.0","0.0"
"e03130e76a547e00","1197.0","1.0","101","15.0","-4.0","0.0","1.0"
"e03130e76a547e00","1341.0","0.0","101","15.0","-6.0","0.0","1.0"
"e03130e76a547e00","766.0","1.0","101","10.0","-2.0","0.0","1.0"
"e03130e76a547e00","2493.0","0.0","102","10.0","0.0","5.0","0.0"
"e03130e76a547e00","1012.0","0.0","102","8.0","0.0","4.0","0.0"
"e03130e76a547e00","2238.0","1.0","101","9.0","-10.0","0.0","1.0"
"e03130e76a547e00","1021.0","0.0","102","12.0","0.0","3.0","1.0"
"e03130e76a547e00","1436.0","1.0","102","8.0","0.0","6.0","0.0"
"e03130e76a547e00","1101.0","0.0","101","9.0","-3.0","0.0","1.0"
"e03130e76a547e00","1349.0","1.0","101","15.0","-6.0","0.0","1.0"
"e03130e76a547e00","1301.0","0.0","101","13.0","-5.0","0.0","1.0"
"e03130e76a547e00","1387.0","0.0","102","6.0","0.0","6.0","0.0"
"e03130e76a547e00","1045.0","1.0","101","15.0","-3.0","0.0","1.0"
"e03130e76a547e00","1302.0","0.0","101","17.0","-6.0","0.0","1.0"
"e03130e76a547e00","1101.0","0.0","101","15.0","-2.0","0.0","1.0"
"e03130e76a547e00","1509.0","0.0","102","14.0","0.0","4.0","1.0"
"e03130e76a547e00","1038.0","0.0","102","12.0","0.0","5.0","1.0"
"e03130e76a547e00","747.0","1.0","101","15.0","-3.0","0.0","1.0"
"e03130e76a547e00","1857.0","0.0","101","13.0","-6.0","0.0","1.0"
"e03130e76a547e00","1325.0","0.0","102","14.0","0.0","7.0","1.0"
"e03130e76a547e00","1029.0","1.0","102","12.0","0.0","6.0","0.0"
"e03130e76a547e00","1325.0","1.0","102","6.0","0.0","4.0","0.0"
"e03130e76a547e00","1150.0","1.0","101","11.0","-2.0","0.0","1.0"
"e03130e76a547e00","1012.0","1.0","101","12.0","-3.0","0.0","1.0"
"e03130e76a547e00","1598.0","0.0","101","10.0","-6.0","0.0","1.0"
"e03130e76a547e00","772.0","0.0","101","13.0","-2.0","0.0","1.0"
"e03130e76a547e00","805.0","0.0","101","9.0","-2.0","0.0","1.0"
"e03130e76a547e00","813.0","0.0","101","11.0","-3.0","0.0","1.0"
"e03130e76a547e00","813.0","0.0","101","17.0","-2.0","0.0","1.0"
"e03130e76a547e00","1260.0","0.0","102","14.0","0.0","3.0","1.0"
"e03130e76a547e00","780.0","1.0","101","17.0","-3.0","0.0","1.0"
"e03130e76a547e00","1381.0","1.0","102","10.0","0.0","6.0","0.0"
"e03130e76a547e00","1045.0","1.0","102","6.0","0.0","5.0","0.0"
"e03130e76a547e00","893.0","1.0","101","15.0","-2.0","0.0","1.0"
"e03130e76a547e00","804.0","1.0","101","17.0","-3.0","0.0","1.0"
"e03130e76a547e00","933.0","0.0","101","17.0","-4.0","0.0","1.0"
"e03130e76a547e00","788.0","1.0","101","11.0","-5.0","0.0","1.0"
"e03130e76a547e00","2462.0","0.0","101","15.0","-10.0","0.0","0.0"
"e03130e76a547e00","2310.0","0.0","101","11.0","-10.0","0.0","0.0"
"e03130e76a547e00","1326.0","0.0","102","6.0","0.0","4.0","0.0"
"e03130e76a547e00","1228.0","1.0","101","15.0","-5.0","0.0","1.0"
"e03130e76a547e00","1166.0","0.0","101","13.0","-3.0","0.0","1.0"
"e03130e76a547e00","1541.0","1.0","101","11.0","-10.0","0.0","0.0"
"e03130e76a547e00","1413.0","1.0","102","14.0","0.0","7.0","1.0"
"e03130e76a547e00","1630.0","0.0","101","9.0","-5.0","0.0","1.0"
"e03130e76a547e00","652.0","0.0","101","17.0","-8.0","0.0","1.0"
"e03130e76a547e00","1580.0","0.0","102","8.0","0.0","7.0","0.0"
"e03130e76a547e00","1357.0","0.0","101","12.0","-4.0","0.0","1.0"
"e03130e76a547e00","1774.0","0.0","101","17.0","-6.0","0.0","1.0"
"e03130e76a547e00","1460.0","1.0","101","15.0","-10.0","0.0","1.0"
"e03130e76a547e00","1260.0","0.0","101","17.0","-2.0","0.0","1.0"
"e03130e76a547e00","1173.0","1.0","101","11.0","-2.0","0.0","1.0"
"e03130e76a547e00","1342.0","1.0","101","17.0","-5.0","0.0","1.0"
"e03130e76a547e00","1519.0","0.0","101","11.0","-6.0","0.0","1.0"
"e03130e76a547e00","756.0","0.0","101","10.0","-5.0","0.0","1.0"
"e03130e76a547e00","541.0","0.0","101","12.0","-3.0","0.0","1.0"
"e03130e76a547e00","1100.0","0.0","101","12.0","-8.0","0.0","1.0"
"e03130e76a547e00","1526.0","1.0","102","6.0","0.0","6.0","0.0"
"e03130e76a547e00","1543.0","0.0","101","10.0","-5.0","0.0","1.0"
"e03130e76a547e00","1266.0","0.0","102","6.0","0.0","5.0","0.0"
"e03130e76a547e00","837.0","0.0","101","12.0","-10.0","0.0","1.0"
"e03130e76a547e00","1294.0","0.0","102","12.0","0.0","7.0","1.0"
"e03130e76a547e00","1995.0","0.0","102","6.0","0.0","3.0","1.0"
"e03130e76a547e00","902.0","1.0","101","12.0","-5.0","0.0","1.0"
"e03130e76a547e00","1749.0","0.0","102","14.0","0.0","6.0","0.0"
"e03130e76a547e00","1277.0","1.0","102","10.0","0.0","5.0","0.0"
"e03130e76a547e00","892.0","0.0","102","6.0","0.0","7.0","0.0"
"e03130e76a547e00","1777.0","0.0","101","13.0","-4.0","0.0","1.0"
"e03130e76a547e00","1525.0","0.0","102","10.0","0.0","3.0","1.0"
"e03130e76a547e00","845.0","1.0","101","12.0","-6.0","0.0","1.0"
"e03130e76a547e00","1310.0","1.0","101","11.0","-4.0","0.0","1.0"
"e03130e76a547e00","1532.0","1.0","102","8.0","0.0","3.0","1.0"
"e03130e76a547e00","1990.0","1.0","101","13.0","-8.0","0.0","1.0"
"e03130e76a547e00","1252.0","1.0","101","9.0","-3.0","0.0","1.0"
"e03130e76a547e00","917.0","0.0","101","12.0","-2.0","0.0","1.0"
"e03130e76a547e00","2870.0","1.0","101","10.0","-10.0","0.0","0.0"
"e03130e76a547e00","906.0","0.0","101","10.0","-4.0","0.0","1.0"
"e03130e76a547e00","2277.0","0.0","102","8.0","0.0","4.0","0.0"
"e03130e76a547e00","2094.0","0.0","101","17.0","-10.0","0.0","1.0"
"e03130e76a547e00","1196.0","1.0","101","17.0","-8.0","0.0","1.0"
"e03130e76a547e00","887.0","0.0","101","15.0","-8.0","0.0","1.0"
"e03130e76a547e00","852.0","1.0","101","10.0","-4.0","0.0","1.0"
"e03130e76a547e00","807.0","0.0","101","11.0","-4.0","0.0","1.0"
"e03130e76a547e00","613.0","0.0","101","11.0","-3.0","0.0","1.0"
"e03130e76a547e00","774.0","1.0","101","15.0","-8.0","0.0","1.0"
"e03130e76a547e00","1302.0","0.0","102","8.0","0.0","5.0","0.0"
"e03130e76a547e00","1509.0","0.0","102","10.0","0.0","7.0","0.0"
"e03130e76a547e00","1292.0","0.0","101","17.0","-5.0","0.0","1.0"
"e03130e76a547e00","1398.0","0.0","102","10.0","0.0","6.0","0.0"
"e03130e76a547e00","924.0","1.0","102","14.0","0.0","5.0","0.0"
"e03130e76a547e00","902.0","0.0","102","14.0","0.0","5.0","0.0"
"e03130e76a547e00","2555.0","0.0","101","9.0","-8.0","0.0","1.0"
"e03130e76a547e00","1492.0","0.0","102","10.0","0.0","4.0","1.0"
"e03130e76a547e00","1229.0","0.0","102","8.0","0.0","5.0","0.0"
"e03130e76a547e00","939.0","0.0","102","10.0","0.0","7.0","0.0"
"e03130e76a547e00","1949.0","0.0","101","15.0","-5.0","0.0","1.0"
"e03130e76a547e00","1316.0","0.0","101","11.0","-8.0","0.0","1.0"
"e03130e76a547e00","1382.0","1.0","102","12.0","0.0","4.0","1.0"
"e03130e76a547e00","1836.0","0.0","102","10.0","0.0","3.0","1.0"
"e03130e76a547e00","1150.0","1.0","102","12.0","0.0","5.0","0.0"
"e03130e76a547e00","1364.0","0.0","101","11.0","-8.0","0.0","1.0"
"e03130e76a547e00","1324.0","0.0","102","12.0","0.0","3.0","1.0"
"e03130e76a547e00","2421.0","1.0","101","9.0","-10.0","0.0","0.0"
"e03130e76a547e00","1404.0","0.0","102","12.0","0.0","6.0","0.0"
"e03130e76a547e00","1389.0","0.0","101","11.0","-6.0","0.0","1.0"
"e03130e76a547e00","1277.0","1.0","102","12.0","0.0","7.0","0.0"
"e03130e76a547e00","1155.0","1.0","102","14.0","0.0","3.0","1.0"
"e03130e76a547e00","1470.0","0.0","101","9.0","-2.0","0.0","1.0"
"e03130e76a547e00","1229.0","1.0","102","6.0","0.0","7.0","0.0"
"e03130e76a547e00","1677.0","0.0","101","9.0","-4.0","0.0","1.0"
"e03130e76a547e00","2893.0","1.0","101","15.0","-4.0","0.0","1.0"
"e03130e76a547e00","1158.0","0.0","101","12.0","-5.0","0.0","1.0"
"e03130e76a547e00","2254.0","1.0","101","9.0","-6.0","0.0","1.0"
"e03130e76a547e00","1131.0","0.0","102","12.0","0.0","4.0","1.0"
"e03130e76a547e00","1086.0","1.0","101","12.0","-2.0","0.0","1.0"
"e03130e76a547e00","1284.0","1.0","101","12.0","-10.0","0.0","1.0"
"96b09fe2762bafab","2550.0","1.0","101","18.0","-5.0","0.0","0.0"
"96b09fe2762bafab","1359.0","1.0","102","28.0","0.0","5.0","1.0"
"96b09fe2762bafab","1100.0","0.0","101","14.0","-8.0","0.0","0.0"
"96b09fe2762bafab","1253.0","0.0","101","18.0","-2.0","0.0","1.0"
"96b09fe2762bafab","1194.0","1.0","101","15.0","-2.0","0.0","1.0"
"96b09fe2762bafab","1726.0","1.0","102","26.0","0.0","5.0","0.0"
"96b09fe2762bafab","962.0","1.0","101","20.0","-8.0","0.0","0.0"
"96b09fe2762bafab","856.0","0.0","102","20.0","0.0","6.0","0.0"
"96b09fe2762bafab","1450.0","1.0","102","24.0","0.0","6.0","1.0"
"96b09fe2762bafab","963.0","0.0","101","16.0","-4.0","0.0","0.0"
"96b09fe2762bafab","1280.0","0.0","102","24.0","0.0","5.0","0.0"
"96b09fe2762bafab","1085.0","0.0","101","18.0","-8.0","0.0","0.0"
"96b09fe2762bafab","975.0","1.0","101","17.0","-4.0","0.0","0.0"
"96b09fe2762bafab","1261.0","0.0","102","28.0","0.0","4.0","1.0"
"96b09fe2762bafab","937.0","0.0","101","20.0","-3.0","0.0","0.0"
"96b09fe2762bafab","1062.0","1.0","101","22.0","-10.0","0.0","0.0"
"96b09fe2762bafab","1177.0","0.0","101","18.0","-4.0","0.0","0.0"
"96b09fe2762bafab","664.0","1.0","102","22.0","0.0","7.0","1.0"
"96b09fe2762bafab","1062.0","1.0","101","15.0","-2.0","0.0","0.0"
"96b09fe2762bafab","1859.0","1.0","101","16.0","-3.0","0.0","1.0"
"96b09fe2762bafab","1541.0","0.0","102","28.0","0.0","4.0","1.0"
"96b09fe2762bafab","1193.0","0.0","102","26.0","0.0","6.0","1.0"
"96b09fe2762bafab","931.0","0.0","102","24.0","0.0","3.0","1.0"
"96b09fe2762bafab","812.0","0.0","101","17.0","-3.0","0.0","0.0"
"96b09fe2762bafab","748.0","1.0","101","14.0","-4.0","0.0","0.0"
"96b09fe2762bafab","1080.0","1.0","101","16.0","-5.0","0.0","0.0"
"96b09fe2762bafab","871.0","0.0","102","28.0","0.0","3.0","1.0"
"96b09fe2762bafab","1294.0","1.0","102","24.0","0.0","7.0","0.0"
"96b09fe2762bafab","763.0","0.0","101","15.0","-3.0","0.0","0.0"
"96b09fe2762bafab","1112.0","1.0","101","15.0","-4.0","0.0","0.0"
"96b09fe2762bafab","860.0","1.0","101","14.0","-5.0","0.0","0.0"
"96b09fe2762bafab","2155.0","0.0","102","22.0","0.0","6.0","0.0"
"96b09fe2762bafab","1079.0","0.0","102","28.0","0.0","7.0","1.0"
"96b09fe2762bafab","970.0","0.0","101","18.0","-2.0","0.0","0.0"
"96b09fe2762bafab","1331.0","1.0","101","14.0","-3.0","0.0","0.0"
"96b09fe2762bafab","1544.0","0.0","101","20.0","-6.0","0.0","0.0"
"96b09fe2762bafab","887.0","0.0","101","15.0","-6.0","0.0","0.0"
"96b09fe2762bafab","892.0","0.0","101","16.0","-8.0","0.0","0.0"
"96b09fe2762bafab","1307.0","0.0","102","20.0","0.0","7.0","0.0"
"96b09fe2762bafab","996.0","1.0","101","14.0","-6.0","0.0","0.0"
"96b09fe2762bafab","1360.0","1.0","101","17.0","-5.0","0.0","0.0"
"96b09fe2762bafab","845.0","0.0","101","22.0","-8.0","0.0","0.0"
"96b09fe2762bafab","705.0","0.0","101","18.0","-5.0","0.0","0.0"
"96b09fe2762bafab","1358.0","1.0","101","20.0","-4.0","0.0","1.0"
"96b09fe2762bafab","1045.0","0.0","101","22.0","-6.0","0.0","0.0"
"96b09fe2762bafab","930.0","0.0","101","18.0","-6.0","0.0","0.0"
"96b09fe2762bafab","1424.0","0.0","101","15.0","-10.0","0.0","0.0"
"96b09fe2762bafab","1258.0","0.0","102","26.0","0.0","4.0","1.0"
"96b09fe2762bafab","1108.0","1.0","102","26.0","0.0","5.0","1.0"
"96b09fe2762bafab","1647.0","1.0","101","15.0","-3.0","0.0","1.0"
"96b09fe2762bafab","982.0","0.0","101","16.0","-6.0","0.0","0.0"
"96b09fe2762bafab","1065.0","0.0","102","26.0","0.0","7.0","0.0"
"96b09fe2762bafab","1035.0","1.0","101","16.0","-10.0","0.0","0.0"
"96b09fe2762bafab","1002.0","1.0","101","17.0","-6.0","0.0","0.0"
"96b09fe2762bafab","1010.0","1.0","101","22.0","-5.0","0.0","0.0"
"96b09fe2762bafab","1017.0","1.0","101","20.0","-5.0","0.0","0.0"
"96b09fe2762bafab","1169.0","1.0","101","18.0","-10.0","0.0","0.0"
"96b09fe2762bafab","1052.0","1.0","101","18.0","-3.0","0.0","0.0"
"96b09fe2762bafab","1338.0","1.0","101","17.0","-5.0","0.0","0.0"
"96b09fe2762bafab","920.0","0.0","101","14.0","-8.0","0.0","0.0"
"96b09fe2762bafab","1630.0","1.0","102","20.0","0.0","3.0","1.0"
"96b09fe2762bafab","1216.0","1.0","102","20.0","0.0","3.0","1.0"
"96b09fe2762bafab","1114.0","0.0","101","22.0","-8.0","0.0","0.0"
"96b09fe2762bafab","750.0","0.0","102","26.0","0.0","7.0","0.0"
"96b09fe2762bafab","753.0","1.0","101","17.0","-4.0","0.0","0.0"
"96b09fe2762bafab","738.0","1.0","101","14.0","-6.0","0.0","0.0"
"96b09fe2762bafab","967.0","1.0","102","26.0","0.0","3.0","1.0"
"96b09fe2762bafab","1060.0","1.0","101","15.0","-8.0","0.0","0.0"
"96b09fe2762bafab","530.0","1.0","101","16.0","-10.0","0.0","0.0"
"96b09fe2762bafab","1136.0","1.0","101","20.0","-10.0","0.0","0.0"
"96b09fe2762bafab","2798.0","0.0","101","17.0","-3.0","0.0","1.0"
"96b09fe2762bafab","1293.0","1.0","101","18.0","-6.0","0.0","0.0"
"96b09fe2762bafab","933.0","0.0","101","14.0","-10.0","0.0","0.0"
"96b09fe2762bafab","679.0","0.0","102","22.0","0.0","6.0","0.0"
"96b09fe2762bafab","2036.0","0.0","102","22.0","0.0","4.0","1.0"
"96b09fe2762bafab","919.0","1.0","101","14.0","-2.0","0.0","0.0"
"96b09fe2762bafab","1330.0","1.0","101","17.0","-2.0","0.0","1.0"
"96b09fe2762bafab","1173.0","0.0","101","15.0","-6.0","0.0","0.0"
"96b09fe2762bafab","1105.0","0.0","102","22.0","0.0","3.0","1.0"
"96b09fe2762bafab","1130.0","1.0","102","26.0","0.0","6.0","1.0"
"96b09fe2762bafab","725.0","1.0","101","17.0","-10.0","0.0","0.0"
"96b09fe2762bafab","1251.0","1.0","102","28.0","0.0","5.0","1.0"
"96b09fe2762bafab","1546.0","0.0","102","20.0","0.0","6.0","0.0"
"96b09fe2762bafab","1009.0","0.0","101","22.0","-6.0","0.0","0.0"
"96b09fe2762bafab","842.0","1.0","101","22.0","-10.0","0.0","0.0"
"96b09fe2762bafab","961.0","1.0","102","22.0","0.0","4.0","1.0"
"96b09fe2762bafab","1771.0","0.0","101","22.0","-4.0","0.0","1.0"
"96b09fe2762bafab","758.0","0.0","102","22.0","0.0","3.0","1.0"
"96b09fe2762bafab","564.0","0.0","102","20.0","0.0","4.0","1.0"
"96b09fe2762bafab","955.0","0.0","101","18.0","-4.0","0.0","0.0"
"96b09fe2762bafab","1075.0","0.0","102","20.0","0.0","7.0","0.0"
"96b09fe2762bafab","1511.0","1.0","102","20.0","0.0","4.0","1.0"
"96b09fe2762bafab","983.0","1.0","101","16.0","-6.0","0.0","0.0"
"96b09fe2762bafab","1130.0","1.0","101","20.0","-5.0","0.0","0.0"
"96b09fe2762bafab","966.0","1.0","101","20.0","-10.0","0.0","0.0"
"96b09fe2762bafab","983.0","1.0","101","15.0","-10.0","0.0","0.0"
"96b09fe2762bafab","1715.0","1.0","101","22.0","-3.0","0.0","1.0"
"96b09fe2762bafab","2327.0","1.0","102","24.0","0.0","5.0","0.0"
"96b09fe2762bafab","981.0","0.0","101","14.0","-3.0","0.0","0.0"
"96b09fe2762bafab","934.0","1.0","101","20.0","-6.0","0.0","0.0"
"96b09fe2762bafab","1308.0","0.0","101","20.0","-2.0","0.0","1.0"
"96b09fe2762bafab","1047.0","0.0","101","16.0","-8.0","0.0","0.0"
"96b09fe2762bafab","841.0","0.0","101","16.0","-5.0","0.0","0.0"
"96b09fe2762bafab","1339.0","1.0","101","20.0","-4.0","0.0","0.0"
"96b09fe2762bafab","1023.0","0.0","101","15.0","-8.0","0.0","0.0"
"96b09fe2762bafab","2957.0","0.0","102","22.0","0.0","5.0","0.0"
"96b09fe2762bafab","1596.0","0.0","101","17.0","-2.0","0.0","1.0"
"96b09fe2762bafab","1331.0","1.0","101","18.0","-3.0","0.0","0.0"
"96b09fe2762bafab","1575.0","0.0","102","24.0","0.0","4.0","1.0"
"96b09fe2762bafab","1598.0","0.0","101","16.0","-3.0","0.0","0.0"
"96b09fe2762bafab","1160.0","0.0","101","17.0","-10.0","0.0","0.0"
"96b09fe2762bafab","1416.0","1.0","101","22.0","-5.0","0.0","0.0"
"96b09fe2762bafab","1398.0","1.0","101","17.0","-8.0","0.0","0.0"
"96b09fe2762bafab","1534.0","1.0","101","14.0","-4.0","0.0","0.0"
"96b09fe2762bafab","1867.0","1.0","101","14.0","-2.0","0.0","1.0"
"96b09fe2762bafab","1018.0","0.0","101","14.0","-10.0","0.0","0.0"
"96b09fe2762bafab","1369.0","0.0","102","28.0","0.0","7.0","1.0"
"96b09fe2762bafab","1433.0","1.0","102","22.0","0.0","7.0","0.0"
"96b09fe2762bafab","829.0","1.0","101","16.0","-4.0","0.0","0.0"
"96b09fe2762bafab","1337.0","0.0","102","20.0","0.0","5.0","0.0"
"96b09fe2762bafab","768.0","0.0","102","26.0","0.0","4.0","1.0"
"96b09fe2762bafab","1102.0","1.0","101","15.0","-5.0","0.0","0.0"
"96b09fe2762bafab","1148.0","1.0","102","24.0","0.0","3.0","1.0"
"96b09fe2762bafab","1421.0","0.0","102","28.0","0.0","3.0","1.0"
"96b09fe2762bafab","918.0","0.0","101","15.0","-4.0","0.0","0.0"
"96b09fe2762bafab","968.0","0.0","101","20.0","-8.0","0.0","0.0"
"96b09fe2762bafab","1331.0","0.0","102","24.0","0.0","7.0","0.0"
"96b09fe2762bafab","2732.0","0.0","102","24.0","0.0","6.0","0.0"
"96b09fe2762bafab","932.0","0.0","101","16.0","-2.0","0.0","1.0"
"96b09fe2762bafab","1288.0","1.0","101","17.0","-8.0","0.0","0.0"
"96b09fe2762bafab","863.0","0.0","101","15.0","-5.0","0.0","0.0"
"96b09fe2762bafab","1211.0","0.0","101","18.0","-8.0","0.0","0.0"
"96b09fe2762bafab","671.0","1.0","101","14.0","-5.0","0.0","0.0"
"96b09fe2762bafab","1269.0","1.0","101","22.0","-4.0","0.0","1.0"
"96b09fe2762bafab","1662.0","1.0","102","20.0","0.0","5.0","0.0"
"96b09fe2762bafab","1204.0","0.0","101","22.0","-3.0","0.0","1.0"
"96b09fe2762bafab","863.0","1.0","101","20.0","-2.0","0.0","1.0"
"96b09fe2762bafab","1004.0","1.0","101","17.0","-6.0","0.0","0.0"
"96b09fe2762bafab","766.0","1.0","102","24.0","0.0","4.0","1.0"
"96b09fe2762bafab","950.0","1.0","101","22.0","-2.0","0.0","1.0"
"96b09fe2762bafab","1214.0","1.0","101","16.0","-2.0","0.0","1.0"
"96b09fe2762bafab","1208.0","1.0","101","20.0","-3.0","0.0","1.0"
"96b09fe2762bafab","1319.0","1.0","102","22.0","0.0","5.0","0.0"
"96b09fe2762bafab","1173.0","1.0","101","22.0","-2.0","0.0","1.0"
