"subjID","rt","win","trial_type","gain","loss","cert","gamble"
"bd2adbff911d558e","1705.0","0.0","101","17.0","-8.0","0.0","0.0"
"bd2adbff911d558e","984.0","1.0","101","15.0","-4.0","0.0","1.0"
"bd2adbff911d558e","1379.0","1.0","101","13.0","-6.0","0.0","1.0"
"bd2adbff911d558e","1074.0","0.0","101","9.0","-2.0","0.0","1.0"
"bd2adbff911d558e","623.0","0.0","101","17.0","-5.0","0.0","1.0"
"bd2adbff911d558e","660.0","1.0","101","17.0","-3.0","0.0","1.0"
"bd2adbff911d558e","1464.0","0.0","101","10.0","-6.0","0.0","1.0"
"bd2adbff911d558e","743.0","1.0","102","12.0","0.0","3.0","1.0"
"bd2adbff911d558e","1266.0","0.0","101","9.0","-6.0","0.0","1.0"
"bd2adbff911d558e","1896.0","1.0","101","12.0","-8.0","0.0","1.0"
"bd2adbff911d558e","1263.0","1.0","101","10.0","-10.0","0.0","0.0"
"bd2adbff911d558e","1132.0","1.0","102","10.0","0.0","5.0","1.0"
"bd2adbff911d558e","1197.0","0.0","102","10.0","0.0","5.0","1.0"
"bd2adbff911d558e","1343.0","0.0","101","12.0","-6.0","0.0","1.0"
"bd2adbff911d558e","1952.0","1.0","101","15.0","-10.0","0.0","1.0"
"bd2adbff911d558e","1485.0","0.0","101","17.0","-6.0","0.0","1.0"
"bd2adbff911d558e","1175.0","0.0","101","10.0","-4.0","0.0","1.0"
"bd2adbff911d558e","830.0","1.0","101","17.0","-6.0","0.0","1.0"
"bd2adbff911d558e","1229.0","1.0","101","12.0","-3.0","0.0","1.0"
"2adc46a1bfc70679","2007.0","1.0","101","12.0","-4.0","0.0","1.0"
"2adc46a1bfc70679","1051.0","1.0","102","12.0","0.0","3.0","1.0"
"2adc46a1bfc70679","2523.0","0.0","101","14.0","-6.0","0.0","1.0"
"2adc46a1bfc70679","1279.0","1.0","101","12.0","-3.0","0.0","1.0"
"2adc46a1bfc70679","1124.0","0.0","102","12.0","0.0","4.0","1.0"
"2adc46a1bfc70679","1102.0","0.0","101","12.0","-4.0","0.0","1.0"
"2adc46a1bfc70679","1226.0","1.0","101","14.0","-4.0","0.0","0.0"
"2adc46a1bfc70679","1393.0","1.0","102","16.0","0.0","7.0","0.0"
"2adc46a1bfc70679","1592.0","1.0","101","16.0","-5.0","0.0","1.0"
"2adc46a1bfc70679","1186.0","0.0","101","14.0","-10.0","0.0","1.0"
"2adc46a1bfc70679","943.0","0.0","101","16.0","-3.0","0.0","1.0"
"2adc46a1bfc70679","643.0","0.0","102","10.0","0.0","7.0","0.0"
"2adc46a1bfc70679","1414.0","0.0","101","15.0","-6.0","0.0","0.0"
"2adc46a1bfc70679","1369.0","1.0","102","10.0","0.0","4.0","1.0"
"2adc46a1bfc70679","1550.0","0.0","101","18.0","-10.0","0.0","0.0"
"2adc46a1bfc70679","1420.0","1.0","101","16.0","-6.0","0.0","0.0"
"2adc46a1bfc70679","1559.0","0.0","102","14.0","0.0","4.0","0.0"
"2adc46a1bfc70679","1052.0","1.0","102","12.0","0.0","5.0","0.0"
"2adc46a1bfc70679","1050.0","1.0","101","16.0","-10.0","0.0","0.0"
"2adc46a1bfc70679","1051.0","0.0","101","15.0","-4.0","0.0","1.0"
"2adc46a1bfc70679","1318.0","0.0","101","14.0","-8.0","0.0","0.0"
"2adc46a1bfc70679","2665.0","1.0","101","20.0","-6.0","0.0","1.0"
"2adc46a1bfc70679","986.0","1.0","102","14.0","0.0","4.0","0.0"
"2adc46a1bfc70679","1256.0","0.0","101","15.0","-8.0","0.0","0.0"
"2adc46a1bfc70679","1075.0","0.0","101","18.0","-5.0","0.0","0.0"
"2adc46a1bfc70679","1667.0","1.0","102","18.0","0.0","7.0","0.0"
"2adc46a1bfc70679","1024.0","0.0","102","12.0","0.0","7.0","0.0"
"2adc46a1bfc70679","1669.0","0.0","101","12.0","-6.0","0.0","0.0"
"2adc46a1bfc70679","1178.0","0.0","101","20.0","-6.0","0.0","1.0"
"2adc46a1bfc70679","833.0","1.0","102","14.0","0.0","7.0","0.0"
"2adc46a1bfc70679","1577.0","0.0","101","12.0","-2.0","0.0","1.0"
"2adc46a1bfc70679","1155.0","0.0","101","12.0","-10.0","0.0","0.0"
"2adc46a1bfc70679","1471.0","1.0","102","14.0","0.0","6.0","1.0"
"2adc46a1bfc70679","1488.0","1.0","101","18.0","-2.0","0.0","1.0"
"2adc46a1bfc70679","1322.0","1.0","101","14.0","-3.0","0.0","1.0"
